time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.1000000000000014,-0.331773036746,-0.579028789029,14.1293846715,6.18295395241,0.109513227713,0.0,-0.778093218201,-1.02987721157,3.95394139466,-0.0532765573903,0.0799966540142,0.0,473.7867477715541,474.5488290909047,474.43879069710215,473.434097680387
2.1600000000000015,-0.380924968092,-0.643072906687,14.3710538921,6.17953616847,0.114447638713,0.0,-0.860777206739,-1.10523082652,4.10100431073,-0.0655977807605,0.0863844985731,0.0,469.30446799133773,469.8051338565313,469.87691706861057,468.918596884185
2.2200000000000015,-0.434680485683,-0.711295454785,14.617494581,6.17561941166,0.119774678694,0.0,-0.931537419768,-1.16919790918,4.11347311189,-0.0646500742203,0.0931934743011,0.0,427.83005811689276,428.4163315461179,428.9535902204532,429.030758332106
2.2800000000000016,-0.492969960061,-0.783595558871,14.8662121717,6.17225832533,0.125281616014,0.0,-1.01195334473,-1.24112372071,4.1766894261,-0.0427551587745,0.0888012784166,0.0,444.50242171568385,444.1493868351817,445.74903354043744,447.53260538188994
2.3400000000000016,-0.556378947832,-0.86043591508,15.120153812,6.17037838193,0.130512164476,0.0,-1.10217431815,-1.32039770154,4.28742265002,-0.0149386130088,0.0837112758239,0.0,461.69217075011284,461.29634209175754,459.871175786415,462.06903447264796
2.4000000000000017,-0.624823302044,-0.941650811964,15.3770398492,6.16995162719,0.135933340443,0.0,-1.17976186627,-1.3868299921,4.27533969061,0.00517005883846,0.101106440553,0.0,423.2200000757647,424.72188071687816,421.3265469379369,423.0618113749341
2.4600000000000017,-0.698070541806,-1.02689809942,15.6335317821,6.16996227605,0.142012398847,0.0,-1.26234559037,-1.45473700395,4.27423184092,-0.0123731255185,0.10173639079,0.0,426.49075734295957,426.55391836950486,428.2197549339085,426.72465245342346
2.520000000000002,-0.77661629286,-1.11640909916,15.8915464298,6.1692068143,0.148105454082,0.0,-1.35639829059,-1.52901476617,4.32585474795,-0.0130304286298,0.101177681575,0.0,444.905107434734,444.8682725534998,444.31134863463154,444.2575713315138
2.580000000000002,-0.861632315232,-1.2109294846,16.157306927,6.16863928253,0.15389609897,0.0,-1.47804571402,-1.6216485647,4.53175319507,-0.00313211099286,0.0850055145822,0.0,492.61660988558947,491.4260584899076,492.2623244258946,492.9944357152785
2.640000000000002,-0.953863178951,-1.31085899162,16.4339818555,6.16877978085,0.159086163394,0.0,-1.59678419309,-1.70926430058,4.6898547977,0.0115045895162,0.0893341139499,0.0,480.6451412079472,480.97866709576596,479.49584184118345,480.60658426151474
2.700000000000002,-1.05230971706,-1.41531503847,16.7137790477,6.16952836382,0.164598211012,0.0,-1.68524275274,-1.77258592122,4.63676396155,0.0143523479549,0.0965024612424,0.0,414.60280768808207,415.23997162429526,414.93420673430626,415.18406664001515
2.760000000000002,-1.1561165237,-1.5235347245,16.9901255176,6.17009341738,0.17003263607,0.0,-1.77547789986,-1.8347234978,4.5748572583,-0.002945673057,0.0748024777309,0.0,413.7126778196885,411.8046507056629,411.71302264775903,410.17936109819806
2.820000000000002,-1.26630619225,-1.63605751136,17.2678079342,6.17018741701,0.175329818045,0.0,-1.89795131718,-1.9159968017,4.68052742343,0.00933513988167,0.106739958908,0.0,465.45057222216116,467.9493664575204,465.3978821107687,466.3582146274173
2.880000000000002,-1.38381844211,-1.75336296468,17.5509752844,6.1705715909,0.182167766056,0.0,-2.01972345444,-1.99410713664,4.75776582467,-0.000223194814036,0.125479629321,0.0,458.40969766055275,459.90752289501717,459.1772534322873,458.4181556269508
2.940000000000002,-1.50875857113,-1.87533812956,17.8386107662,6.17105053412,0.190071179236,0.0,-2.14564594782,-2.0716736256,4.82943715407,0.0207340094524,0.141941385875,0.0,458.38109973274675,459.70275767978586,457.28852306705977,458.9550700131185
3.000000000000002,-1.64135239256,-2.00191887158,18.1301601541,6.17244487175,0.199162149937,0.0,-2.27494396948,-2.14753339375,4.88825646399,0.027828866394,0.16587318454,0.0,454.48108922580394,456.4160344602931,456.12202840024173,456.6884063090696
3.0600000000000023,-1.78215349189,-2.13316924377,18.4264764755,6.17367427807,0.208872539662,0.0,-2.41932864548,-2.22727418514,4.98807309231,-0.00121641811782,0.152235406961,0.0,469.3979449867393,468.3615585141323,472.2571259154361,470.01106470915306
3.1200000000000023,-1.93182968996,-2.26919348267,18.7287693694,6.1736932924,0.217825712205,0.0,-2.57068956942,-2.30681382045,5.0874268828,0.0032198207069,0.142387758507,0.0,471.90594410110543,471.16452117568787,471.7179507028328,472.06044879972444
3.1800000000000024,-2.09061083243,-2.40991098564,19.036228467,6.17350515482,0.226373636102,0.0,-2.7227643724,-2.38372375483,5.16039440396,-0.0205593933352,0.142620046765,0.0,465.9518912646488,465.9879395963006,465.9548514832349,464.0918748630542
3.2400000000000024,-2.25843685389,-2.55513374572,19.346909567,6.17272273223,0.23451498399,0.0,-2.87216189736,-2.45710032904,5.194983421,-0.0011440313532,0.115894898241,0.0,455.7271501815368,453.60166285362357,454.9205847993899,456.4729609308871
3.3000000000000025,-2.43612246295,-2.70511298275,19.6626705234,6.1731442155,0.242370512811,0.0,-3.05132055438,-2.54210613365,5.32918748527,0.0197313722246,0.150805972832,0.0,485.67901733539725,488.3041792618575,486.62360747331405,488.1839558444243
3.3600000000000025,-2.6239980713,-2.85985496278,19.9834430744,6.17390616974,0.251675103689,0.0,-3.21198770211,-2.61584503025,5.36252273044,-0.00758181488465,0.162473236141,0.0,457.8366464252698,458.7859848181781,460.14449516994733,457.97666179915103
3.4200000000000026,-2.82284051345,-3.01949768565,20.310527649,6.17358314451,0.262425522976,0.0,-3.41698460841,-2.70549548241,5.53862761227,-0.00131471073901,0.20049215942,0.0,502.4902074501581,505.2648636492293,502.9411071975819,503.39499077039386
3.4800000000000026,-3.03171233881,-3.18350422344,20.6387942898,6.17342879901,0.274322789845,0.0,-3.54637677118,-2.76146876841,5.40370908483,-0.005214778551,0.193476742704,0.0,407.93929735395506,407.3545311110876,406.9439346786479,406.5946335475675
3.5400000000000027,-3.2492186903,-3.35114761282,20.961357025,6.17298825818,0.285817995324,0.0,-3.70478901554,-2.82668950631,5.34797630014,-0.0119788780673,0.187517244369,0.0,434.7818569761101,434.3188041700129,434.98111001237925,434.4142632700761
3.6000000000000028,-3.47540191927,-3.52233655661,21.2770710022,6.17218986845,0.297208885945,0.0,-3.83558694809,-2.87974605196,5.17608596714,-0.0161034068316,0.194137699485,0.0,393.1212876455239,393.7745460750729,395.3645165838165,394.9843051102939
3.660000000000003,-3.71138529874,-3.69737056436,21.5881911939,6.17101588628,0.308580630188,0.0,-4.03147108601,-2.95477228714,5.19362977683,-0.0275914657705,0.178216227719,0.0,460.32156383908466,459.093075656395,459.607763817693,458.6961969081829
3.720000000000003,-3.959704619,-3.87705963268,21.9013995469,6.16922801673,0.319963546738,0.0,-4.24672825675,-3.0349507062,5.24541871065,-0.0346216124057,0.206171520313,0.0,471.9743651474968,474.1593122532264,472.0280631331702,471.48488480390836
3.780000000000003,-4.22021127088,-4.06126570817,22.2147335051,6.16732153667,0.331984898277,0.0,-4.43780710559,-3.10539408855,5.19832985194,-0.0266158947502,0.185020056581,0.0,444.0631080601908,442.3632391523905,442.43176502284217,443.09019428966724
3.840000000000003,-4.49215604279,-4.24965189755,22.5244724777,6.16574871025,0.343551027197,0.0,-4.62794291509,-3.1742710676,5.125737015,-0.0254215314507,0.204938609018,0.0,434.86399546922473,436.56628687327304,436.0581919065736,436.15782575556335
3.900000000000003,-4.77675422071,-4.44253856277,22.8326387441,6.16417871616,0.355477746554,0.0,-4.85960203389,-3.25534856787,5.14520930506,-0.0276996847546,0.182160199622,0.0,469.8279437544791,468.0940880304421,466.96724814699144,466.7893584648518
3.960000000000003,-5.07561898384,-4.64036236554,23.1422143114,6.16321357529,0.366214962863,0.0,-5.10336966268,-3.33881241767,5.17265273449,0.0005096966644,0.171626210396,0.0,473.6690059355381,472.8867241939936,471.9798655558593,474.152566128932
4.020000000000002,-5.38774101788,-4.84271665821,23.4492342227,6.16384294036,0.376610257969,0.0,-5.30158470887,-3.40634653501,5.06095183983,0.0253196415803,0.176323882247,0.0,429.33184584421537,429.7603062773018,427.97665702785196,430.0836826247566
4.080000000000001,-5.71271765258,-5.0493528917,23.7514193813,6.16538097507,0.386978734136,0.0,-5.53181574972,-3.48140359157,5.0110424206,0.0262550772459,0.164651997801,0.0,452.2051860358806,451.291812506325,451.44286811374474,451.51847000066437
4.14,-6.05148389301,-5.26041255196,24.0499732285,6.16675790336,0.396979750712,0.0,-5.76121948097,-3.55381874705,4.94001522608,0.0153451513725,0.1704603063,0.0,445.63525540423177,446.1363240776019,447.2553024013015,446.36564989149724
4.199999999999998,-6.40400295916,-5.47575045906,24.3436869099,6.16756850274,0.406702554787,0.0,-5.99026535957,-3.62406786353,4.84975134975,0.00956095900241,0.13443771347,0.0,443.16595137139836,440.21837725815175,441.4985521380508,441.0208078306313
4.259999999999997,-6.77037574862,-5.69528272335,24.631730323,6.16861158119,0.414778358474,0.0,-6.222907723,-3.69364848938,4.75110403766,0.0296636597853,0.134912528386,0.0,440.6631125671531,440.71924707087896,438.6458817308969,440.3125454079058
4.319999999999996,-7.15178729727,-5.91921843116,24.9158195537,6.16986499456,0.422726919436,0.0,-6.49145741584,-3.7707281166,4.71746529338,-0.00931910676282,0.127100001162,0.0,465.253079523382,464.65609408238566,464.045225133358,460.9741779608966
4.379999999999995,-7.54814232714,-6.14743679419,25.194814873,6.1695138067,0.430290623972,0.0,-6.72115596074,-3.83663108713,4.58191857662,0.00030689679838,0.123902208965,0.0,430.84621193980496,430.590700614923,430.6685496047866,431.48231076548535
4.439999999999993,-7.95906603272,-6.37977802326,25.466938934,6.16969298983,0.437516862671,0.0,-6.97699979309,-3.90808936127,4.4881019003,0.0078691492146,0.112415447287,0.0,446.8981573253281,445.9735564907094,446.94573119519555,447.5617687131394
4.499999999999992,-8.38628470265,-6.61660167701,25.7349800027,6.17011083425,0.444039169766,0.0,-7.26418502441,-3.98598025719,4.44544842234,0.00508946824384,0.100008969573,0.0,466.2921621391645,465.33143635902036,466.6270263216247,466.4098108443762
4.559999999999991,-8.83154851314,-6.85825534708,26.0016926075,6.17068781337,0.449580215297,0.0,-7.57836241596,-4.06905580027,4.44351262912,0.0174060214305,0.0690739965204,0.0,483.75587656059304,481.4263161069133,481.32136670022,482.25272495646914
4.6199999999999894,-9.29547531651,-7.10481086322,26.2674537475,6.17241908749,0.45447567228,0.0,-7.88628939712,-4.14933143566,4.4139694179,0.045276198814,0.099099811893,0.0,474.7471715715303,477.05071433885075,475.4663770045868,477.59758075950475
4.679999999999988,-9.777809966,-7.35611139915,26.5308575697,6.17476041231,0.460060791818,0.0,-8.19209002686,-4.22715197592,4.36495504884,0.022004337025,0.0769951479813,0.0,473.67678807731687,471.97989383836153,473.19862565375814,471.4038372562118
4.739999999999987,-10.2758441803,-7.611449038,26.7855595498,6.17620222254,0.464541281854,0.0,-8.41007174521,-4.28418260908,4.12527739849,0.0278013177406,0.0695786832037,0.0,406.43121810181106,405.77063747375837,407.28902720111756,407.80748479399773
4.799999999999986,-10.7889233701,-7.87059604896,27.0293936312,6.17828397294,0.469018699073,0.0,-8.69328396314,-4.35398392293,4.00182084722,0.0457867781316,0.0831691891467,0.0,448.5816079406868,449.68844677748797,449.11709817052713,450.574429838039
4.859999999999984,-11.321379761,-8.13437078694,27.2700490368,6.18166142978,0.474031055979,0.0,-9.05564131004,-4.4381882567,4.01822266693,0.0716978251069,0.0842689183282,0.0,497.9200186980167,498.0053580143056,497.1739711835982,499.0709943481976
4.919999999999983,-11.8731908877,-8.40264340284,27.5065513812,6.18581611845,0.478973650312,0.0,-9.33896011164,-4.50405731763,3.86459162087,0.0638250063993,0.0782972490684,0.0,444.75623978312944,444.272203068786,445.12364567897754,444.48229801444444
4.979999999999982,-12.4427479406,-8.67493909544,27.7347896381,6.18991514266,0.484441647728,0.0,-9.64710213148,-4.5722588638,3.74242581772,0.0760513547351,0.108957470363,0.0,456.0929817209144,458.5423176243552,456.7491536407314,457.7268443022549
5.0399999999999805,-13.0294723899,-8.9510199799,27.9526789275,6.19444686905,0.490770328367,0.0,-9.91155739069,-4.63032123388,3.52021947484,0.0744632076183,0.0974154438285,0.0,424.2118270241317,423.2294527640912,423.022845688613,422.8908160153331
